"","Open","Nifty.Vol","Chg","VIXOpen","VIXChg","GSECOpen","GSECChg","FXOpen","FXChg","OilOpen","OilChg","FII_BUY","FII_SELL","DII_BUY","DII_SELL","Nifty_PE","Nifty_Yld","NF.VolumeTrendBEAR","NF.VolumeTrendBULL","NF.VolumeTrendWEAKBEAR","NF.VolumeTrendWEAKBULL"
"1545",7990.35,139330,0.0092,13.0675,0.0354,8.55,-0.0018,60.51,2e-04,95.76,-0.0014,3833.02,3278.88,1135.18,1696.87,20.99,4.76417341591234,0,0,0,1
"1546",7942.25,189700,0.0023,13.0625,4e-04,8.559,4e-04,60.405,7e-04,93.75,0.0071,6741.81,7452.44,2677.78,1947.35,20.8,4.80769230769231,0,1,0,0
"1547",7933.9,119960,0.004,13.9025,-0.0604,8.556,2e-04,60.485,3e-04,93.88,2e-04,3583.3,3293.12,1797.25,1560.26,20.75,4.81927710843374,0,0,0,1
"1548",7874.5,142830,-2e-04,13.7875,0.0083,8.554,-2e-04,60.505,-0.0022,93.36,0.0055,3212.56,2847.84,1309.79,1568.97,20.67,4.83792936623125,1,0,0,0
"1549",7931.75,118470,-9e-04,13.62,0.0123,8.556,0.0047,60.555,0.0017,93.34,-0.0032,2558.73,2431.4,1252.79,1207.08,20.67,4.83792936623125,1,0,0,0
"1550",7904.55,104080,0.0028,13.7325,-0.0082,8.516,5e-04,60.495,-0.0034,93.89,-0.0033,3351.04,3048.98,1416.48,1600.12,20.69,4.83325277912035,0,0,0,1
"1551",7875.35,115220,0.002,13.66,0.0053,8.512,0.0039,60.695,0.001,93.49,-0.022,3834.4,3421.63,1881.36,1817.62,20.63,4.84730974309258,0,0,0,1
"1552",7915.8,117320,-0.0028,13.905,-0.0176,8.479,-0.0062,60.845,-0.001,94.7,0.0168,3505.89,3254.53,1437.22,1918.59,20.58,4.85908649173955,0,0,1,0
"1553",7901,140620,0.003,13.5025,0.0298,8.532,-0.0208,60.775,-0.0017,96.56,-0.02,4329.53,3770.14,1683.07,1946.44,20.63,4.84730974309258,0,1,0,0
"1554",7785.25,126740,0.0106,13.22,0.0214,8.6225,-0.0133,60.78,0,97.1,-0.0097,3799.79,3326.37,1526.35,1036.31,20.57,4.86144871171609,0,0,0,1
"1555",7756.15,127330,0.0067,13.7625,-0.0394,8.713,-0.0058,61.105,-0.0054,97.3,-0.0206,3696.35,3071.17,1487.34,1351.59,20.45,4.88997555012225,0,0,0,1
"1556",7717.3,154080,0.0016,13.4675,0.0219,8.764,-0.0092,61.095,2e-04,97.2,0.0023,4745.81,4027.54,1627.54,1605.51,20.31,4.92368291482029,0,1,0,0
"1557",7688.8,120610,0.0133,13.9975,-0.0379,8.845,0.0032,61.125,-0.0015,97.84,-0.0072,3088.93,2718.1,1221.99,1261.77,20.26,4.93583415597236,0,1,0,0
"1558",7619.85,106970,0.0076,14.6175,-0.0424,8.817,-0.0043,61.085,5e-04,97.54,0.0044,2795.42,2958.34,1159.48,925.07,20,5,0,0,0,1
"1559",7588.7,118430,-0.0106,14.1375,0.034,8.852,0,61.245,-0.0016,97.64,0.0032,2754.39,3258.13,1560.6,1104.58,19.93,5.01756146512795,1,0,0,0
"1560",7651.15,116790,-0.003,14.2975,-0.0112,8.852,-0.0015,61.405,-0.0041,96.89,0.0043,2714.74,2787.81,1290.1,1061.11,20.14,4.96524329692155,0,0,1,0
"1561",7726.15,116360,-0.0096,13.9475,0.0251,8.865,0.0035,61.035,0.0107,97.62,-0.0047,4052.29,3768.42,1148.74,1116.15,20.2,4.95049504950495,0,0,1,0
"1562",7706.65,128240,0.0082,14.815,-0.0586,8.834,0.0118,60.885,-0.0016,98.41,-0.0093,3029.3,2976.45,1306.52,1244.3,20.43,4.89476260401371,0,0,0,1
"1563",7639.55,137040,0.0107,15.22,-0.0266,8.731,-0.0027,61.205,-0.0044,97.67,0.0042,4196.86,3824.3,1384.14,1634.94,20.26,4.93583415597236,0,0,0,1
"1564",7662.5,181070,-0.0154,13.8225,0.1011,8.755,0.0042,60.755,0.0109,97.7,-0.003,4694.49,5767.45,2441.26,1366.56,20.05,4.98753117206983,0,0,1,0
"1565",7784.65,208860,-0.009,13.8875,-0.0047,8.718,-0.0011,60.245,0.0082,99.47,-0.0209,7142.2,8797.06,3287.18,1866.82,20.56,4.86381322957198,1,0,0,0
"1566",7746.2,178110,0.0055,14.3225,-0.0304,8.728,0.0024,60.245,-0.0011,101.03,-0.0069,6133.66,6515.32,2453.02,1937.37,20.78,4.81231953801732,0,1,0,0
"1567",7792.9,116540,-0.0054,14.22,0.0072,8.707,0.0042,60.055,5e-04,101.87,-0.0041,2919.4,2844.36,1388.94,1333.03,20.66,4.84027105517909,0,0,1,0
"1568",7828.2,153940,-0.0051,14.72,-0.034,8.671,0.0027,60.055,-0.0011,102.04,2e-04,3749.73,3624.22,1665.38,1875.4,20.79,4.81000481000481,1,0,0,0
"1569",7796.25,117610,0.0045,14.69,0.002,8.648,-0.0014,59.965,0.0017,103.2,-0.0102,3269.44,2987,1224.83,1515.18,20.92,4.78011472275335,0,0,0,1
"1570",7794.9,122120,0.0036,14.64,0.0034,8.66,-0.0035,60.145,-0.0014,101.96,-0.0124,3652.41,3000.01,1348.27,1640.36,20.82,4.8030739673391,0,1,0,0
"1571",7708.2,120080,0.0109,14.8975,-0.0173,8.69,-2e-04,60.265,-0.0023,104.58,-0.0016,3509.38,3097.35,1482.39,1423.16,20.78,4.81231953801732,0,1,0,0
"1572",7701.65,105400,0.0026,15.095,-0.0131,8.692,-0.009,60.285,-7e-04,102.97,0.0142,2674.38,2513.21,992.28,1173.44,20.58,4.85908649173955,0,0,0,1
"1573",7630.25,134600,0.0031,14.965,0.0087,8.769,0.0038,60.385,0.0017,103.72,-6e-04,3291.31,2716.84,1074.52,1357.69,20.6,4.85436893203883,0,0,0,1
"1574",7612.7,141610,0.0021,14.73,0.016,8.736,0.0014,60.025,0.001,101.49,0.0197,4488.64,2576.22,1454.82,2770.84,20.62,4.84966052376334,0,0,0,1
"1575",7564.15,167970,0.013,14.7675,-0.0025,8.724,-0.0013,60.235,0,100.21,0.0124,4501.16,3879.48,1600.18,1648.66,20.57,4.86144871171609,0,1,0,0
"1576",7491.3,122070,0.0097,15.5625,-0.0511,8.735,-0.0052,60.045,0,100.93,-0.0094,3026.38,3029.78,1464.59,992.81,20.31,4.92368291482029,0,0,0,1
"1577",7469,135230,-7e-04,15.7225,-0.0102,8.781,0.0011,59.97,5e-04,100.46,8e-04,3026.32,3584.57,1352.17,1020.65,20.12,4.97017892644135,0,0,1,0
"1578",7584.1,187590,-0.0143,15.965,-0.0152,8.767,2e-04,60.115,-0.0017,102.86,-0.0204,3651.27,4374.75,1926.26,1971.19,20.12,4.97017892644135,0,0,1,0
"1579",7589.5,258390,-0.0023,18.1875,-0.1222,8.765,0.0044,59.685,0.0072,101.95,0.0063,5059.03,4897.48,2089.03,2084.14,20.48,4.8828125,1,0,0,0
"1580",7637.95,168350,-0.005,19.18,-0.0517,8.727,0,59.755,2e-04,103.45,-0.0107,4422.85,3777.66,1620.48,1885.67,20.54,4.86854917234664,0,0,1,0
"1581",7804.05,180650,-0.0211,19.4075,-0.0117,8.727,0.0036,59.955,-0.0033,103.39,-0.0013,5138.38,4715.66,1450.28,1849.84,20.64,4.84496124031008,1,0,0,0
"1582",7780.4,173930,0.0046,18.155,0.069,8.696,0.0038,59.815,0.0039,104.06,-0.0022,5720.05,5521.48,1935.4,2020.62,21.08,4.7438330170778,0,1,0,0
"1583",7718.1,113070,0.0048,17.805,0.0197,8.663,7e-04,59.745,-3e-04,104.11,-0.0029,3626.61,2683.42,989.16,1842.26,20.99,4.76417341591234,0,0,0,1
"1584",7734.35,133760,-0.0013,17.57,0.0134,8.657,0,59.675,8e-04,104.27,-0.004,4409.29,3458.47,1209.54,1833.75,20.93,4.77783086478739,0,0,1,0
"1585",7683.05,136320,0.0118,17.6625,-0.0052,8.657,-0.0092,60.035,-0.0061,105.21,-0.0082,4805.76,3515.08,1471.88,1879.59,20.96,4.77099236641221,0,0,0,1
"1586",7629,139430,0.0031,17.8725,-0.0117,8.737,-8e-04,60.085,0,105.44,-3e-04,3790.73,2934.38,1245.28,2019.94,20.71,4.82858522452921,0,0,0,1
"1587",7534.05,152300,0.0137,17.6275,0.0139,8.744,-3e-04,60.045,2e-04,105.69,-0.0035,5228.56,3940.4,1644.57,1825.8,20.65,4.84261501210654,0,1,0,0
"1588",7514.2,126670,0.0021,17.7025,-0.0042,8.747,0.0018,60.21,-0.0027,105.64,-9e-04,3780.97,3598.42,1422.69,1595.09,20.37,4.90918016691213,0,0,0,1
"1589",7554.1,171680,-0.01,18.3125,-0.0333,8.731,0.0033,60.035,0.0021,106.71,-0.0062,4465.65,5067.54,2034.67,1863.75,20.33,4.91883915395967,1,0,0,0
"1590",7588.55,114970,-0.0014,19.1875,-0.0456,8.702,-0.0017,60.255,-0.0012,106.14,0.0044,3739.2,3044.57,1410.34,1843.97,20.53,4.87092060399416,0,0,1,0
"1591",7515.2,137000,0.0116,18.9625,0.0119,8.717,-0.0064,60.09,0,106.02,-0.0013,3817.74,3533.13,1550.52,1766.69,20.56,4.86381322957198,0,1,0,0
"1592",7514,127410,-0.0024,18.8475,0.0061,8.773,0.0056,60.065,-2e-04,107.42,-0.0102,2764.53,2979.02,1655.84,1538.41,20.33,4.91883915395967,0,0,1,0
"1593",7543.3,124130,-0.0039,18.7425,0.0056,8.724,0.0041,60.235,0.0013,106.6,0.0078,4132.41,4353.06,1099.21,1025.36,20.38,4.90677134445535,0,0,1,0
"1594",7580.05,148850,-0.0023,18.58,0.0087,8.688,0.002,60.225,-0.0034,106.11,0.0043,3982.66,4403.17,1213.19,1331,20.52,4.87329434697856,0,0,1,0
"1595",7636.05,165080,-0.0096,17.695,0.05,8.671,0.0085,60.215,-5e-04,106.6,-0.0037,4438.7,4072.52,1649.51,1331.36,20.56,4.86381322957198,1,0,0,0
"1596",7525.05,157960,0.013,17.9825,-0.016,8.598,-0.0059,60.115,0.0024,106.59,-0.0051,4641.02,4593,1435.15,1671.94,20.76,4.81695568400771,0,0,0,1
"1597",7534.8,155380,-0.0011,17.7625,0.0124,8.649,0.0063,59.715,0.008,106.88,-1e-04,3715.13,3909.23,1187.21,1635.51,20.53,4.87092060399416,0,0,1,0
"1598",7668.2,174520,-0.0141,16.9025,0.0509,8.595,0.0056,59.31,0.007,106.84,0.0036,5305.7,4205.78,1545.83,1187.12,20.55,4.8661800486618,1,0,0,0
"1599",7641.3,148210,0.003,17.06,-0.0092,8.547,0.0014,59.235,-8e-04,104.47,0.0204,4192.31,3539.96,1146.5,1888.71,20.84,4.79846449136276,0,0,0,1
"1600",7672.4,186180,-0.0039,16.6625,0.0239,8.535,-0.003,59.33,0.0021,104.3,5e-04,4839.57,5152.97,1310.96,1718.72,20.78,4.81231953801732,0,0,1,0
"1601",7679.05,188670,2e-04,17.095,-0.0253,8.561,0.0015,59.135,2e-04,104.46,-6e-04,5397.8,4715.54,1312.36,2527.83,20.86,4.79386385426654,0,0,0,1
"1602",7621.65,231880,0.0094,15.9825,0.0696,8.548,0.0042,59.105,5e-04,102.78,0.017,5617.07,5080.39,1837.36,2327.39,20.85,4.79616306954436,0,0,0,1
"1603",7521.5,248400,0.0146,15.4475,0.0346,8.512,-0.0016,59.165,-0.0014,102.44,0.0018,7957.08,6674.04,2036.19,2351.34,20.75,4.81927710843374,0,1,0,0
"1604",7399.75,250660,0.0097,15.565,-0.0075,8.526,-0.0071,59.28,-3e-04,102.37,-0.0016,7408.08,6039.11,1807.48,2233.27,20.6,4.85436893203883,0,1,0,0
"1605",7375.35,234680,0.0072,16.4975,-0.0426,8.598,-0.0072,59.08,0.0031,102.44,0.0019,5615.85,5040.76,1486.77,1386.96,20.46,4.88758553274682,0,1,0,0
"1606",7264.05,169890,0.0183,16.335,0.0099,8.66,0.0017,59.105,-7e-04,102.92,-0.0023,3418.27,3183.78,1478.47,1627.28,20.27,4.93339911198816,0,0,0,1
"1607",7316.6,241120,-0.0128,17.5575,-0.0494,8.671,-0.0037,58.935,-4e-04,103.06,0.0084,6821.81,7344.71,2386.37,2191.17,19.79,5.05305709954523,1,0,0,0
"1608",7324.95,175600,0.0016,19.1,-0.0808,8.703,0.0035,58.955,-0.0017,104.14,-0.0134,5553.09,5839.63,1525.53,1558.93,20.22,4.94559841740851,0,0,0,1
"1609",7363.1,168600,-0.0056,19.84,-0.0373,8.673,-2e-04,58.715,0.0056,104.34,-0.0016,5062.53,5265.14,1449.11,1544.74,20.21,4.9480455220188,0,0,1,0
"1610",7428.75,273240,-0.0011,17.705,0.1206,8.675,0.0044,58.445,0.0032,104.2,-7e-04,5744.28,5828.41,2498.83,2707.22,20.32,4.92125984251969,1,0,0,0
"1611",7306.5,259640,0.0125,17.835,-0.0073,8.637,-0.0085,58.465,0.0041,103.71,0.0059,6726.68,6309.88,1864.56,2000.06,20.39,4.90436488474742,0,1,0,0
"1612",7289.95,240940,0.0032,17.91,-0.0042,8.711,-0.0065,58.615,-0.007,103.85,-0.0032,6656.03,6951.02,2086.27,1883.2,20.14,4.96524329692155,0,1,0,0
"1613",7274.85,203140,-0.0031,19.2325,-0.0688,8.768,-0.0098,58.705,0.0018,102.96,0.0159,5630.6,5896.82,1575.7,2014.73,20.07,4.9825610363727,0,0,1,0
"1614",7309.95,255330,0.0016,20.63,-0.0677,8.855,-9e-04,58.595,0.0037,102.6,-0.0017,7008.21,7112.74,1560.27,2217.1,20.21,4.9480455220188,0,0,0,1
"1615",7276.85,316250,0.0084,24.2925,-0.1508,8.863,0.0033,58.565,-0.0036,102.13,0.0058,8446.21,7096.17,3299.12,3647.6,20.15,4.96277915632754,0,1,0,0
"1616",7270.2,393160,0.0112,36.765,-0.3392,8.834,0.006,59.365,-0.0148,101.56,0.0051,11962.31,8327.49,3329.16,3678.48,19.93,5.01756146512795,0,1,0,0
"1617",7111.3,186850,0.002,32.42,0.134,8.781,-3e-04,59.415,-3e-04,102.03,-0.0085,4821.3,3886.36,1705.37,2090.77,19.71,5.07356671740233,0,0,0,1
"1618",7112,177200,0,32.0475,0.0116,8.7825,0.0031,59.405,3e-04,101.91,0.0066,5378.75,3858.67,1294.01,1704.02,19.67,5.08388408744281,0,0,1,0
"1619",7080,232220,0.0135,37.105,-0.1363,8.784,0.0065,59.965,-0.0098,100.63,0.011,6199.33,4173.1,1638.14,2287.56,19.67,5.08388408744281,0,1,0,0
"1620",6863.4,157720,0.0227,37.705,-0.0159,8.727,-0.0022,59.905,0.0015,100.12,0.006,4606,3388.05,1939.85,1847.29,19.47,5.13610683102209,0,1,0,0
"1621",6654.15,166440,0.0299,34.3,0.0993,8.746,-0.0014,60.065,0.0011,100.27,-0.0027,4671.34,3402.56,1670.16,1745.46,19.1,5.23560209424084,0,1,0,0
"1622",6669.9,101550,0.0011,33.6125,0.0205,8.758,-0.005,59.965,-0.0021,100.82,-0.0051,3546.43,3183.19,1371.27,1491.17,18.52,5.39956803455724,0,1,0,0
"1623",6708.6,114100,-0.0093,33.2675,0.0104,8.802,0.0027,60.055,7e-04,99.83,0.0128,4257.46,4138.35,1250.19,1509.07,18.56,5.38793103448276,1,0,0,0
"1624",6719.25,88290,0.0024,34.1875,-0.0269,8.778,0.0049,60.075,-0.0042,99.38,2e-04,1702.11,1656.18,1352.01,1407.74,18.74,5.33617929562433,0,0,0,1
"1625",6681.65,104990,7e-04,33.055,0.0343,8.735,-0.0083,60.09,9e-04,99.96,-0.0028,2237,1957.14,1065.17,1065.17,18.69,5.35045478865704,0,0,0,1
"1626",6709.95,114280,-2e-04,30.5925,0.0805,8.808,-0.0023,60.235,-0.0014,99.17,0.0034,2777.61,2390.66,772.4,1178.05,18.72,5.34188034188034,0,0,1,0
"1627",6724.95,161110,-0.0028,31.05,-0.0147,8.828,0,60.355,-0.0013,100.76,-0.0152,4444.92,3990.44,1329.06,1322.6,18.79,5.32197977647685,1,0,0,0
"1628",6769,115510,-0.0068,31.385,-0.0107,8.828,-0.0028,60.615,-0.0037,100.89,0.0044,2736.04,2448.06,853.04,1403.93,18.88,5.29661016949153,0,0,1,0
"1629",6778.55,118160,-0.0032,30.68,0.023,8.853,-0.0034,60.605,1e-04,100.49,0.0024,3541.13,3464.11,931.52,1302.05,18.98,5.26870389884088,0,0,1,0
"1630",6855.8,154320,-0.0085,31.1325,-0.0145,8.883,0.0036,61.055,-0.0076,101.93,-0.0131,4618.36,4323.35,1055.59,1472.89,19.04,5.25210084033613,1,0,0,0
"1631",6823.25,182970,0.0037,33.355,-0.0666,8.851,-3e-04,60.885,0.0054,101.86,-0.0068,5607.62,4840.01,1732.51,2266.39,19.2,5.20833333333333,0,1,0,0
"1632",6822.9,114690,-3e-04,34.385,-0.03,8.854,-9e-04,60.675,0.0028,104.36,-0.0215,2520.78,2357.85,1074.26,1372.72,19.13,5.22739153162572,0,0,1,0
"1633",6789.25,111840,0.0056,30.8525,0.1145,8.862,0.0014,60.265,0.005,104.54,7e-04,2258.18,2045.33,1419.49,1637.15,19.14,5.22466039707419,0,0,0,1
"1634",6695.45,131490,0.0156,31.16,-0.0099,8.85,-0.0127,60.295,-0.0013,103.84,0.0052,3360.34,2926.94,1531.02,1653.77,19.04,5.25210084033613,0,1,0,0
"1635",6727.25,119770,-0.0086,31.875,-0.0224,8.964,0.0012,60.305,0.0023,103.76,1e-04,2998.97,3043.66,1058.34,1406.04,18.79,5.32197977647685,0,0,1,0
"1636",6792.7,123200,-0.0064,29.185,0.0922,8.953,0.0013,60.355,-3e-04,103.6,-0.0029,3695.95,3717.58,1150.09,1428.36,18.95,5.27704485488127,0,0,1,0
"1637",6758.35,140740,-0.003,28.7175,0.0163,8.941,-0.0068,60.325,0.0017,103.34,0.0033,3790.37,4152.66,1727.61,1362.69,19.07,5.24383848977451,0,0,1,0
"1638",6803.05,191130,0,26.9125,0.0671,9.002,-0.0033,60.045,-0.0012,103.44,-0.0019,5030.87,4688.12,1881.94,1868.49,19.12,5.23012552301255,1,0,0,0
"1639",6722,169800,0.0151,24.9525,0.0785,9.032,-0.0076,59.975,9e-04,102.35,0.0101,5347.46,4303.6,1576.68,2040.46,19.12,5.23012552301255,0,1,0,0
"1640",6694.25,133950,1e-04,22.6875,0.0998,9.101,0.004,59.905,5e-04,100.91,-0.0069,3591.96,2888.25,689.84,1771.2,18.84,5.30785562632696,0,0,0,1
"1641",6741.85,155130,-0.0062,22.1075,0.0262,9.065,0.0063,60.355,-0.0014,100.38,0.0085,3106.52,2874.06,977.9,2102.96,18.84,5.30785562632696,0,0,1,0
"1642",6772.05,197550,-0.0024,21.2125,0.0422,9.008,0.0051,59.955,0.0044,99.29,0.0067,4733.22,4015.83,1091.01,1807.58,18.95,5.27704485488127,1,0,0,0
"1643",6757.6,173340,0.0047,20.685,0.0255,8.962,0.0173,59.815,-0.0018,99.64,-0.0012,4650.19,4055.52,1455.93,1927.71,19,5.26315789473684,0,0,0,1
"1644",6729.5,177840,0.0025,21.6225,-0.0434,8.81,7e-04,59.935,0,101.53,-0.0181,3568.87,3183.21,1158.87,1406.75,18.91,5.28820729772607,0,0,0,1
"1645",6723.15,220620,0.0012,18.63,0.1606,8.807,-0.00035,59.91,0.0021,101.69,-9e-04,4248.84,3305.98,1358.08,1969.3,18.86,5.30222693531283,0,0,0,1
"1646",6673.05,184820,0.0082,18.3725,0.014,8.804,-0.0014,60.19,-0.0059,101.34,0.0039,4323.8,2960.93,1360.21,1568.55,18.84,5.30785562632696,0,0,0,1
"1647",6613.1,312380,0.0061,17.765,0.0342,8.816,0.0038,60.245,0.0017,100.3,0.0102,8064.48,5872.55,2324.96,2916.79,18.71,5.34473543559594,0,1,0,0
"1648",6615.65,186570,0.0018,16.92,0.0499,8.783,-6e-04,60.305,-0.0056,99.18,0.0108,3965.79,2961.27,1644.44,2000.55,18.59,5.37923614846692,0,1,0,0
"1649",6550.1,168120,9e-04,16.5375,0.0231,8.788,6e-04,60.605,-0.0049,99.43,-0.0041,3943,2720,1177,1721,18.56,5.38793103448276,0,0,0,1
"1650",6510.5,158400,0.0136,15.875,0.0417,8.783,-0.0014,60.855,-0.002,99.49,0.0014,3889.48,2423.86,972.7,1743.09,18.54,5.39374325782093,0,0,0,1
"1651",6515.2,189850,0.0016,16.91,-0.0429,8.795,-0.0027,61.195,-0.0072,98.59,3e-04,8460.75,4238.65,3605.21,7681.81,18.29,5.46746856205577,0,1,0,0
"1652",6508.35,141980,-0.0063,16.8825,0.0016,8.819,0.0048,61.39,0.006,100.39,-0.0094,3528.74,2806.72,945.3,1508.59,18.26,5.47645125958379,0,0,1,0
"1653",6530,172460,0.0011,17.1275,-0.0143,8.777,-0.0026,61.085,-0.0023,99.53,0.0067,4655.28,3585.54,1328.84,1939.8,18.38,5.44069640914037,0,0,0,1
"1654",6532.45,179310,0.0019,16.4475,0.0413,8.8,0.001,61.035,4e-04,97.97,0.0165,4629.09,3617.14,1156.69,1358.66,18.35,5.44959128065395,0,1,0,0
"1655",6447.25,177340,0.0017,16.82,-0.0221,8.791,0.0064,61.415,5e-04,98.25,0.007,3951.44,2969.25,733.47,1599.89,18.31,5.46149645002731,0,1,0,0
"1656",6491.75,167860,-0.0037,17.04,-0.0129,8.735,0.0023,61.025,-7e-04,98.1,0.0021,3955.11,3338.49,1215.54,1529.94,18.28,5.47045951859956,0,0,1,0
"1657",6497.5,174980,8e-04,17.325,-0.0165,8.715,-0.0021,60.945,0.0045,99.48,-0.0204,3219.19,2354.84,654.43,1476.4,18.35,5.44959128065395,0,0,0,1
"1658",6537.35,239000,-0.0039,17.7775,-0.0255,8.733,-0.0022,60.885,0.0016,100.94,-0.0108,4406.51,2935.28,1050.23,2381.96,18.34,5.4525627044711,0,0,1,0
"1659",6491.7,242140,0.0016,16.72,0.0632,8.752,-0.0068,61.255,-0.0039,102.75,-0.0142,5106.66,3853.01,1578.41,2623.23,18.41,5.43183052688756,0,1,0,0
"1660",6413.95,284920,0.0196,14.475,0.1551,8.811,0.0022,61.015,-5e-04,101.97,0.01,6398.33,3820.89,1678.02,2347.6,18.38,5.44069640914037,0,1,0,0
"1661",6344.75,180730,0.0115,13.8425,0.0457,8.792,-0.0057,61.535,-0.0104,101.04,0.0011,4038.74,2765.81,989.17,1556.27,18.02,5.54938956714761,0,1,0,0
"1662",6328.45,160300,0.0049,14.3925,-0.0382,8.842,7e-04,61.905,-0.0024,103.35,-0.0182,3103.41,2366.12,983.98,1185.83,17.82,5.61167227833895,0,1,0,0
"1663",6216.75,166820,0.0123,15.2825,-0.0582,8.836,-0.0076,62.135,-0.0023,104.89,-0.0152,2528.91,2343.3,1087.73,1432.23,17.73,5.64015792442188,0,1,0,0
"1664",6264.35,144560,-0.0088,14.1775,0.0779,8.904,0.0047,61.955,0.004,103,0.0227,2524.18,2325.65,2717.47,1151.16,17.52,5.70776255707763,0,0,1,0
"1665",6228.45,180600,0.0061,13.955,0.0159,8.862,-0.0059,62.105,-0.0032,102.15,0.0019,6737.21,6145.39,1334.45,1322.43,17.67,5.65930956423316,0,1,0,0
"1666",6202.45,181660,0.0062,13.95,4e-04,8.915,0.0045,61.965,0,102.04,0.0075,4047.65,3536.5,1163.89,1415.8,17.57,5.69151963574274,0,1,0,0
"1667",6205.7,146260,0.0023,14.3575,-0.0284,8.875,-0.0011,61.985,-0.0014,102.8,-0.0096,2649.66,2226.25,790.52,1079.64,17.46,5.72737686139748,0,1,0,0
"1668",6140.95,144880,0.005,14.04,0.0226,8.885,0.0102,62.105,-0.001,102.29,0.0061,2379.03,2112.16,580.59,829.08,17.42,5.74052812858783,0,1,0,0
"1669",6108.3,112600,0.0105,15.16,-0.0739,8.795,8e-04,62.19,-0.0016,102.87,-0.007,2371.43,1768.02,582.18,963.73,17.33,5.77034045008656,0,0,0,1
"1670",6127.15,132110,-0.01,15.07,0.006,8.788,0.0023,62.38,0,103.41,-0.0038,2382.18,2175.72,457.4,1058.11,17.42,5.74052812858783,1,0,0,0
"1671",6132.05,95250,0.0042,15.41,-0.0221,8.778,-0.00095,62.2,0.001,103.14,0.0086,1812.17,1343.7,458.89,797.63,17.59,5.68504832291074,0,0,0,1
"1672",6071.3,126640,0.0089,15.83,-0.0265,8.768,-0.0042,62.02,0.0054,100.32,0.0183,2327.07,2034.84,738.64,893.47,17.59,5.68504832291074,0,1,0,0
"1673",6057.1,108490,0.0041,16.66,-0.0498,8.805,-3e-04,61.965,-2e-04,100.59,0.0028,2461.48,1938.66,490.88,736.05,17.28,5.78703703703704,0,0,0,1
"1674",6023.75,140200,0.0079,17.8,-0.064,8.808,-0.0064,62.245,-0.0091,100.34,-5e-04,2345.63,2361.49,805.14,850.14,17.22,5.80720092915215,0,0,0,1
"1675",6087.55,153650,-0.0136,17.43,0.0212,8.865,0.0061,62.005,0.0053,100.27,-2e-04,2470.02,2070.62,763.56,1055.96,17.09,5.85137507314219,1,0,0,0
"1676",6085.35,138550,0.0035,18.63,-0.0644,8.811,0.0081,62.105,-0.0021,100.46,0.0043,2680.61,2468.62,1377.02,1638.98,17.32,5.77367205542725,0,0,0,1
"1677",6072.45,150520,0.0015,19.05,-0.022,8.74,0.0058,62.355,-0.0037,99.97,-0.0012,2488.58,2653.98,1290.08,1047.71,17.26,5.79374275782155,0,0,0,1
"1678",6072.8,133070,-0.0016,18.55,0.027,8.69,-0.0053,62.375,0.0024,100.05,0.0018,2052.14,2507.32,1378.61,1083.82,17.24,5.80046403712297,0,0,1,0
"1679",6077.65,181930,0.0045,18.94,-0.0206,8.736,0.0022,62.305,-0.0012,97.97,0.0209,2787,2776.25,1641.95,1031.15,17.25,5.79710144927536,0,1,0,0
"1680",6028.35,185500,0.0023,18.93,5e-04,8.717,0.0011,62.37,-0.0035,97.25,0.0047,2787,2776.25,1641.95,1031.15,17.16,5.82750582750583,0,1,0,0
"1681",6004.25,166630,0.0036,18.69,0.0128,8.707,0.0032,62.39,0.0011,97.67,0.002,2286.14,2862.34,1610.18,794.95,17.41,5.74382538770821,0,1,0,0
"1682",5947.6,183250,-1e-04,18.27,0.023,8.679,-0.0063,62.655,-6e-04,96.53,0.0079,1897.83,3131.85,1969.84,1105.29,17.35,5.76368876080692,1,0,0,0
"1683",6058.8,134890,-0.0144,16.82,0.0862,8.734,-0.0041,62.705,-0.0019,97.4,-0.0109,2798.91,3451.88,1294.09,967.08,17.34,5.76701268742791,0,0,1,0
"1684",6082.75,146710,0.0026,17.25,-0.0249,8.77,-0.0057,62.405,0.0019,97.97,-0.0075,2798.91,3451.88,1294.09,967.08,17.7,5.64971751412429,0,0,0,1
"1685",6067,208060,-0.0076,18.04,-0.0438,8.82,0.0052,62.905,0.0014,97.42,0.0089,3905.65,4335.85,1878.97,1746.96,17.65,5.6657223796034,1,0,0,0
"1686",6161,146730,-0.001,17.72,0.0181,8.774,0.003,62.345,-0.0016,97.17,-5e-04,3251.51,3001.03,1287.61,1304.48,17.79,5.62113546936481,0,0,1,0
"1687",6131.85,184110,-0.0016,18.67,-0.0509,8.748,-0.0019,63.195,-0.0084,95.66,0.0177,2756.77,4024.12,2468.29,1289.48,17.82,5.61167227833895,1,0,0,0
"1688",6186.3,190440,-0.0209,15.83,0.1794,8.765,0.0031,62.885,0.0065,96.9,-0.0095,2733.82,4068.03,1484,1332.98,17.85,5.60224089635854,1,0,0,0
"1689",6301.65,160270,-0.0124,15.58,0.016,8.738,0.0084,61.945,0.0123,97.37,-0.007,3136.11,3367.07,1093.35,1171.4,18.25,5.47945205479452,1,0,0,0
"1690",6325.95,120060,0.0011,15.85,-0.017,8.665,0.0066,61.815,0.0018,96.69,0.0061,3213.91,2780.31,842.28,1235.96,18.49,5.40832882639265,0,0,0,1
