Day,Month,Year,Price,Open,High,Low,Nifty Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilVolume,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
5,1,2011,6079.8,6141.35,6141.35,6062.35,139610,-0.0108,17.88,17.03,18.43,16.8,0.0499,8.068,8.068,8.068,8.068,0,45.325,45.005,45.465,44.905,0.009,90.3,89.29,90.84,88.1,416.91,0.0103,3245.55,3485.85,-240.3,1349.98,1451.73,-101.75,24.26
4,1,2011,6146.35,6172.75,6181.05,6124.4,181730,-0.0018,17.03,16.99,17.52,15.76,0.0024,8.068,8.068,8.068,8.068,0.0136,44.92,44.61,45.11,44.53,0.0066,89.38,91.5,92.07,88.36,415.52,-0.0237,3381.89,2664.13,717.76,1474.07,1965.64,-491.57,24.53
3,1,2011,6157.6,6177.45,6178.55,6147.2,96030,0.0038,16.99,16.56,17.1,15.28,0.026,7.96,7.96,7.96,7.96,0.0059,44.625,44.635,44.805,44.575,-0.002,91.55,91.31,92.58,91.21,225.19,0.0019,1516.59,1175.62,340.97,1044.56,1168.57,-124.01,24.57
31,12,2010,6134.5,6105.1,6147.3,6103.55,113760,0.0054,16.56,17.02,17.05,16.34,-0.027,7.913,7.913,7.913,7.913,-0.0009,44.713,44.963,44.963,44.662,-0.0026,91.38,89.67,92.06,89.05,171.01,0.0171,1894.47,1363.14,531.33,1274.97,1396.74,-121.77,24.48
30,12,2010,6101.85,6062.35,6106.4,6062.35,194350,0.0068,17.02,17.13,17.98,16.48,-0.0064,7.92,7.92,7.92,7.92,0.0034,44.83,45.06,45.06,44.82,-0.0027,89.84,90.98,91.4,89.02,209.65,-0.014,4665.76,2479.32,2186.44,1035.98,1884.27,-848.29,24.35
29,12,2010,6060.35,6005.15,6067.55,6002.85,93000,0.0107,17.13,18.13,18.32,17.13,-0.0552,7.893,7.893,7.893,7.893,-0.0013,44.95,45.1,45.165,44.95,-0.0006,91.12,91.27,91.53,90.8,117.85,-0.004,1768.8,1221.22,547.58,803.82,974.16,-170.34,24.19
28,12,2010,5996,6005.35,6010.9,5982.25,90720,-0.0004,18.13,18.45,18.83,17.89,-0.0173,7.903,7.903,7.903,7.903,-0.002,44.975,45.265,45.265,44.975,-0.0034,91.49,90.79,91.67,90.75,104.42,0.0054,1328.12,1219.09,109.03,716.35,981.71,-265.36,23.93
27,12,2010,5998.1,6013.3,6045.75,5991.1,95960,-0.0022,18.45,17.65,18.69,17.05,0.0453,7.919,7.919,7.919,7.919,0.0004,45.13,44.99,45.3,44.92,0.0022,91,91.07,91.88,90.51,104.32,-0.0056,1024,777.69,246.31,622.94,736.83,-113.89,23.94
24,12,2010,6011.6,5940.25,6017.35,5940.25,123580,0.0053,17.65,19.03,19.31,17.62,-0.0725,7.916,7.916,7.916,7.916,-0.0021,45.03,45.18,45.26,44.99,-0.001,91.255,90.84,91.755,90.42,124.665,0.0029,1221.23,1206.41,14.82,651.84,948.4,-296.56,23.99
23,12,2010,5980,6005.9,6006.45,5964.6,85460,-0.0007,19.03,19.56,19.78,18.81,-0.0271,7.933,7.933,7.933,7.933,-0.003,45.075,45.1,45.185,44.915,0.001,91.51,90.61,91.63,90.33,145.01,0.0114,1490.3,1633.4,-143.1,893.35,981.98,-88.63,23.86
22,12,2010,5984.4,6019,6023.8,5958,118820,-0.0027,19.56,19.77,20.06,18.67,-0.0106,7.957,7.957,7.957,7.957,0.0029,45.03,45.245,45.28,44.97,-0.004,90.48,89.99,90.8,89.85,187.39,0.0073,2375.65,2443.22,-67.57,1252.32,1153.39,98.93,23.88
21,12,2010,6000.65,5960.4,6007.45,5960.05,126540,0.009,19.77,20.78,20.78,18.75,-0.0486,7.934,7.934,7.934,7.934,-0.0041,45.21,45.49,45.49,45.14,-0.0032,89.82,89.22,90.1,89.06,187.32,0.0114,2850.75,2885.54,-34.79,1631.12,1257.45,373.67,23.95
20,12,2010,5947.05,5926.85,5985,5900.25,121820,-0.0003,20.78,20.24,21.88,20.24,0.0267,7.967,7.967,7.967,7.967,0.001,45.355,45.155,45.675,45.135,0.004,88.81,88.18,88.98,87.26,33.05,0.009,2973.75,3083.28,-109.53,1161.9,1022.45,139.45,23.73
16,12,2010,5948.75,5910.55,5956.15,5855.05,149830,0.0096,20.24,21.42,21.6,19.94,-0.0551,7.959,7.959,7.959,7.959,-0.0147,45.455,45.41,45.625,45.225,0.0021,87.7,88.48,88.65,87.63,221.15,-0.0104,3083.85,3400.64,-316.79,1518.41,1422.38,96.03,23.74
15,12,2010,5892.3,5931.15,5942.75,5865.8,126320,-0.0087,21.42,21.46,22.09,20.67,-0.0019,8.078,8.078,8.078,8.078,-0.0026,45.358,44.953,45.578,44.837,0.0095,88.62,88.28,89.09,86.83,355.06,0.0039,3089.5,3177.11,-87.61,1303.22,1401.02,-97.8,23.51
14,12,2010,5944.1,5928.7,5953.95,5888.75,125300,0.0062,21.46,22.57,22.83,21.29,-0.0492,8.099,8.099,8.099,8.099,-0.0018,44.93,45.145,45.145,44.87,-0.0058,88.28,88.19,88.95,87.74,281.85,-0.0037,2512.96,2479.43,33.53,1072.9,723.73,349.17,23.72
13,12,2010,5907.65,5882.65,5913.8,5795.9,138230,0.0086,22.57,21.63,23.72,20.14,0.0435,8.114,8.114,8.114,8.114,0.0021,45.192,44.933,45.278,44.853,0.0047,88.61,87.68,89.49,87.44,329.77,0.0093,2410.64,2698.41,-287.77,1176.27,841.73,334.54,23.58
10,12,2010,5857.35,5761,5865.5,5721.15,167490,0.0158,21.63,22.6,22.86,21.43,-0.0429,8.097,8.097,8.097,8.097,-0.0034,44.98,45.23,45.37,44.97,-0.0038,87.79,88.51,89,87.1,313.84,-0.0066,3528.41,4767.66,-1239.25,2124.53,1376.88,747.65,23.35
9,12,2010,5766.5,5924.25,5927.3,5742.3,169510,-0.0232,22.6,20.43,23.01,18.22,0.1062,8.125,8.125,8.125,8.125,0.0014,45.15,45.077,45.335,44.91,0.0029,88.37,88.55,89.42,87.71,353.96,0.001,3726.39,5022.69,-1296.3,2235.4,1407.48,827.92,22.98
8,12,2010,5903.7,5954.4,5960,5878.6,122570,-0.0122,20.43,19.24,20.95,18.21,0.0619,8.114,8.114,8.114,8.114,0.0021,45.02,44.83,45.22,44.71,0.0042,88.28,88.35,88.99,87.33,383.14,-0.0046,2383.76,3868.66,-1484.9,1662.22,1253.17,409.05,23.53
6,12,2010,5992.25,6033.65,6069.45,5981.7,145320,-0.0001,19.37,18.6,19.37,17.46,0.0414,8.219,8.219,8.219,8.219,0.005,44.825,44.835,45.055,44.745,-0.002,89.38,89.44,89.76,88.56,293.84,0.0021,2724.21,2925.83,-201.62,1093.2,1407.09,-313.89,23.88
2,12,2010,6011.7,6023.05,6029.5,5980.6,197380,0.0085,18.8,19.2,19.51,17.56,-0.0208,8.087,8.087,8.087,8.087,-0.0033,45.15,45.39,45.405,45.07,-0.0032,88,86.8,88.13,86.27,330.64,0.0144,4114.46,3728.34,386.12,1317.29,1542.33,-225.04,23.96
1,12,2010,5960.9,5871,5971,5865.55,173360,0.0167,19.2,20.71,20.71,19.08,-0.0729,8.114,8.114,8.114,8.114,0.006,45.295,45.905,45.905,45.275,-0.011,86.75,83.66,86.95,83.63,340.74,0.0314,3516.48,3024.6,491.88,1250.84,1450.69,-199.85,23.78
30,11,2010,5862.7,5811.6,5892.25,5768.35,217960,0.0056,20.71,21.31,22.22,20.64,-0.0282,8.066,8.066,8.066,8.066,0.0062,45.8,45.95,46.13,45.75,-0.0005,84.11,85.81,85.9,83.55,338.36,-0.0189,6499.13,5609.67,889.46,1507.32,1942.35,-435.03,23.39
29,11,2010,5830,5789.95,5843.15,5754.7,155070,0.0136,21.31,22.58,22.89,21.31,-0.0562,8.016,8.016,8.016,8.016,0.006,45.825,45.775,46.02,45.68,0,85.73,83.9,85.9,83.59,335.8,0.0235,3327.76,3171.56,156.2,1473.24,1273.91,199.33,23.26
26,11,2010,5751.95,5828.55,5838.5,5690.35,287200,-0.0082,22.58,21.63,23.84,20.1,0.0439,7.968,7.968,7.968,7.968,-0.0064,45.825,45.54,45.91,45.35,0.0057,83.76,84.21,84.53,82.78,174.18,-0.0012,4332.25,4961.02,-628.77,2870.67,1911.26,959.41,22.96
25,11,2010,5799.75,5883.95,5907.1,5780.35,371670,-0.0113,21.63,24.68,24.68,21.12,-0.1236,8.019,8.019,8.019,8.019,-0.0017,45.565,45.705,45.767,45.47,-0.0033,83.81,82.6,84.39,81.875,249.345,0.01545,6385.61,7593.73,-1208.12,2574.62,2376.85,197.77,23.15
24,11,2010,5865.75,5946.8,5976.65,5833.6,125850,-0.0116,24.68,23.26,24.95,20.95,0.061,8.033,8.033,8.033,8.033,0.0046,45.715,45.575,45.905,45.42,0.0033,83.86,80.99,84.25,80.97,324.51,0.0321,3173.82,3647.13,-473.31,1311.23,1406.17,-94.94,23.41
23,11,2010,5934.75,5971.55,5973.35,5824.95,158870,-0.0125,23.26,19.93,24.95,19.4,0.1671,7.996,7.996,7.996,7.996,-0.0031,45.565,45.43,45.76,45.325,0.0022,81.25,81.61,82.1,80.28,351.86,-0.006,2868.01,4361.2,-1493.19,2255.28,752.31,1502.97,23.69
22,11,2010,6010,5920.9,6020.25,5905.15,123420,0.0203,19.93,21.6,21.85,19.44,-0.0773,8.021,8.021,8.021,8.021,-0.0011,45.465,45.215,45.505,45.035,0.0042,81.74,82.15,82.87,80.68,290.22,0.0028,2906.16,2570.36,335.8,1373,1160.88,212.12,23.98
19,11,2010,5890.3,6011.3,6013.25,5863.95,150740,-0.0181,21.6,20.62,21.91,18.41,0.0475,8.03,8.03,8.03,8.03,0.0006,45.275,45.265,45.415,45.105,0.0003,81.51,82.24,82.75,80.59,36.97,-0.0042,3926.43,3558.52,367.91,1697.72,1397.53,300.19,23.47
18,11,2010,5998.8,6075.95,6076.2,5906.75,190220,0.0017,20.62,21.13,22.82,17.59,-0.0241,8.025,8.025,8.025,8.025,-0.0055,45.26,45.02,45.59,44.97,0.0032,81.85,80.45,82.35,80.44,160.41,0.0175,4062.11,4514.82,-452.71,1664.85,1546.42,118.43,23.90
16,11,2010,5988.7,6143.45,6144.05,5970.6,139190,-0.0217,21.13,20.25,22.42,17.52,0.0435,8.069,8.069,8.069,8.069,0.0004,45.32,45.2,45.55,44.99,0.0024,82.34,84.58,84.74,82.03,454.83,-0.0297,3157.02,3353.71,-196.69,1542.54,1092.95,449.59,23.86
15,11,2010,6121.6,6079.9,6128.75,6039.4,124270,0.0082,20.25,21.63,22.48,19.26,-0.0638,8.066,8.066,8.066,8.066,-0.0028,45.21,44.72,45.26,44.58,0.0095,84.86,84.87,85.77,84.48,315.26,-0.0002,2586.46,2272.78,313.68,1189.35,1192.74,-3.39,24.39
12,11,2010,6071.65,6182.3,6202.5,6056.75,155200,-0.0198,21.63,19.36,22.41,17.63,0.1173,8.089,8.089,8.089,8.089,-0.0001,44.785,44.505,44.885,44.195,0.0058,84.88,87.73,87.85,84.52,478.82,-0.0334,3134.74,3917.01,-782.27,1439.13,1193.45,245.68,24.62
11,11,2010,6194.25,6286.35,6296.55,6179.5,169300,-0.013,19.36,19.08,19.91,16.38,0.0147,8.09,8.09,8.09,8.09,0.0015,44.525,44.325,44.525,44.145,0.0051,87.81,87.85,88.63,87.54,343.01,0,3042.74,3103.16,-60.42,1071.58,1341.27,-269.69,25.11
10,11,2010,6275.7,6303.2,6307.65,6269.25,125610,-0.0041,19.08,18.75,19.26,16.45,0.0176,8.078,8.078,8.078,8.078,0.0057,44.3,44.33,44.465,44.2,-0.0011,87.81,86.45,88.21,86.1,472.84,0.0126,2845.15,2877.67,-32.52,1150.43,1294.14,-143.71,25.44
9,11,2010,6301.55,6281,6310.9,6243.55,139820,0.0045,18.75,19.61,19.78,17.17,-0.0439,8.032,8.032,8.032,8.032,0.0025,44.35,44.39,44.48,44.21,0,86.72,86.75,87.63,85.48,368,-0.0039,3652.84,3178.31,474.53,1260.86,1789.53,-528.67,25.55
8,11,2010,6273.2,6335.25,6335.9,6265.35,153930,-0.0062,19.61,19.22,20.12,17.49,0.0203,8.012,8.012,8.012,8.012,0.0034,44.35,43.89,44.47,43.83,0.0097,87.06,87.39,87.49,85.96,309.97,0.0024,4025.77,3520.23,505.54,1288.01,1759.44,-471.43,25.43
4,11,2010,6281.8,6209.6,6290.15,6199.35,125030,0.0197,19.36,21.53,21.53,19.26,-0.1008,7.985,7.985,7.985,7.985,0.0038,44,44.22,44.355,44,-0.008,86.49,85.09,86.83,84.92,318,0.0213,10201.95,4726.5,5475.45,2792.17,1917.82,874.35,25.47
3,11,2010,6160.5,6150.6,6182.5,6146.8,111320,0.0068,21.53,21.25,21.66,19.23,0.0132,7.955,7.955,7.955,7.955,-0.0023,44.355,44.315,44.427,44.135,-0.0003,84.69,84.37,85.36,83.57,393.74,0.0094,3224.34,2236.73,987.61,1419.67,1790.29,-370.62,25.30
2,11,2010,6119,6127.55,6138.1,6094.4,122090,0.0002,21.25,20.92,21.86,19.43,0.0158,7.973,7.973,7.973,7.973,-0.0169,44.37,44.355,44.485,44.265,-0.0022,83.9,82.88,84.47,82.83,281.83,0.0115,3334.47,2873.59,460.88,1161.49,1363.73,-202.24,25.13
1,11,2010,6117.55,6092.3,6132.4,6084.75,128910,0.0166,20.92,20.76,21.19,20.31,0.0077,8.11,8.11,8.11,8.11,-0.0014,44.47,44.275,44.485,44.205,0.0033,82.95,81.45,83.86,81.32,358.54,0.0187,3039.5,2327.69,711.81,1631.33,1702.63,-71.3,25.12
29,10,2010,6017.7,6021.15,6032.65,5937.1,137880,0.005,20.76,20.52,22,20.03,0.0117,8.121,8.121,8.121,8.121,-0.0017,44.325,44.325,44.585,44.245,-0.0015,81.43,81.92,82.12,80.56,313.87,-0.0091,3350.23,2614.83,735.4,1595.76,1251.36,344.4,24.71
28,10,2010,5987.7,6039.95,6071.1,5968.1,228790,-0.0041,20.52,21.02,21.22,20.28,-0.0238,8.135,8.135,8.135,8.135,0.0006,44.39,44.42,44.58,44.23,-0.0013,82.18,81.99,82.64,81.5,296.75,0.0029,5496.35,6446.43,-950.08,1982.5,2042.94,-60.44,24.59
27,10,2010,6012.65,6075.45,6075.95,5987.55,116710,-0.0114,21.02,20.55,21.76,20.09,0.0229,8.13,8.13,8.13,8.13,-0.0057,44.45,44.395,44.635,44.315,0.0002,81.94,82.48,82.69,80.52,375.25,-0.0074,2753.52,2762.59,-9.07,1370.57,1888.87,-518.3,24.69
26,10,2010,6082,6116.3,6120.25,6074.65,113450,-0.0039,20.55,21.36,21.6,18.47,-0.0379,8.177,8.177,8.177,8.177,0.0037,44.44,44.305,44.555,44.185,0.0019,82.55,82.47,82.88,81.81,265.93,0.0004,3175.26,2693.82,481.44,1100.41,1808.59,-708.18,24.98
25,10,2010,6105.8,6101.25,6151.3,6094.6,123120,0.0066,21.36,21.61,22.04,20.67,-0.0116,8.147,8.147,8.147,8.147,0,44.355,44.445,44.45,44.255,-0.0036,82.52,82.01,83.28,81.45,339.4,0.0102,2657.09,2069.89,587.2,1491.82,1877.93,-386.11,25.20
22,10,2010,6066.05,6113.4,6121.1,6041.35,109380,-0.0058,21.61,22.19,22.44,20.42,-0.0261,8.147,8.147,8.147,8.147,0.0009,44.515,44.265,44.615,44.165,0.0046,81.69,80.73,82.07,80.41,256.38,0.014,3166.2,2582.19,584.01,1715.12,1388.06,327.06,25.03
21,10,2010,6101.5,6008.9,6113.5,5984.9,123100,0.02,22.19,23.8,23.8,21.92,-0.0676,8.14,8.14,8.14,8.14,-0.0021,44.31,44.195,44.435,44.155,0.0012,80.56,82.55,82.7,80.09,378.29,-0.0148,3580.48,2728.68,851.8,1539.72,1770.11,-230.39,25.18
20,10,2010,5982.1,6002.95,6038.1,5966.75,105110,-0.0075,23.8,23.23,23.86,21.92,0.0245,8.157,8.157,8.157,8.157,0.0088,44.255,44.335,44.505,44.215,-0.0023,81.77,79.48,82.03,79.35,40.71,0.0287,2428.13,2411.78,16.35,1124.16,1151.66,-27.5,24.69
19,10,2010,6027.3,6114.45,6127.05,6008.15,130460,-0.008,23.23,22.35,23.23,20.58,0.0394,8.086,8.086,8.086,8.086,-0.0011,44.355,44.215,44.51,44.005,0.002,79.49,82.95,83.21,79.25,151.36,-0.0432,3267.69,3160.57,107.12,1279.35,1038.65,240.7,24.87
18,10,2010,6075.95,6112.75,6115.1,5985.1,138750,0.0022,22.35,22.65,23.99,21.97,-0.0132,8.095,8.095,8.095,8.095,0.0031,44.265,44.055,44.425,44.015,0.0043,83.08,81.38,83.28,80.35,225.08,0.0225,3765.87,3430.08,335.79,1250.96,2469.38,-1218.42,25.07
15,10,2010,6062.65,6175.9,6200.6,6050.35,111060,-0.0186,22.65,20.6,22.67,17.8,0.0995,8.07,8.07,8.07,8.07,0.0056,44.075,44.105,44.275,43.995,-0.0007,81.25,82.77,83.33,80.75,345.84,-0.0174,2281.71,2394.46,-112.75,1150.44,2203.89,-1053.45,25.20
14,10,2010,6177.35,6234.3,6284.1,6157.9,128490,-0.0091,20.6,20.02,20.99,18.14,0.029,8.025,8.025,8.025,8.025,0.0004,44.105,44.285,44.325,44.055,-0.0059,82.69,83.23,84.12,82.21,340.96,-0.0039,3738.35,2718.48,1019.87,1325.59,2019.86,-694.27,25.68
13,10,2010,6233.9,6091.45,6240.25,6089.75,148660,0.0235,20.02,20.51,20.51,19.01,-0.0239,8.022,8.022,8.022,8.022,0.0001,44.365,44.475,44.595,44.305,-0.0034,83.01,81.72,83.45,81.68,330.29,0.0164,5833.71,3730.76,2102.95,1341.5,2696.31,-1354.81,25.91
12,10,2010,6090.9,6135.95,6144.95,6057.95,109940,-0.0073,20.51,21.2,22.22,20.5,-0.0325,8.021,8.021,8.021,8.021,0.0026,44.515,44.345,44.79,44.255,0.0025,81.67,81.94,82.33,80.88,333.58,-0.0066,2913.81,2458.08,455.73,1106.8,1561.32,-454.52,25.32
11,10,2010,6135.85,6105.95,6187.75,6105.95,115780,0.0053,21.2,21.4,21.76,19.67,-0.0093,8,8,8,8,0.0011,44.405,44.345,44.445,44.185,-0.0002,82.21,82.95,83.5,81.82,234.32,-0.0054,3298.46,2488.16,810.3,1161.86,1736.67,-574.81,25.51
8,10,2010,6103.45,6121.4,6148.6,6067,134640,-0.0028,21.4,22.45,22.45,21.03,-0.0468,7.991,7.991,7.991,7.991,0.0055,44.415,44.175,44.52,44.135,0.0049,82.66,81.43,83.13,80.3,414.08,0.0121,3490.06,2903.84,586.22,923.6,1925.61,-1002.01,25.37
7,10,2010,6120.3,6186.85,6199.45,6107.5,168880,-0.0107,22.45,21.73,22.78,19.33,0.0331,7.947,7.947,7.947,7.947,0.0021,44.2,44.175,44.435,44.055,-0.0006,81.67,83.27,84.43,81,450.95,-0.0187,4647.06,3464.15,1182.91,1128.32,2321.85,-1193.53,25.44
6,10,2010,6186.45,6150.95,6223.4,6148.6,152500,0.0066,21.73,22.17,22.17,20.59,-0.0198,7.93,7.93,7.93,7.93,-0.0033,44.225,44.445,44.575,44.175,-0.0054,83.23,82.6,84.09,82.29,349.17,0.005,4861.39,3018.95,1842.44,1724.02,2700.48,-976.46,25.72
5,10,2010,6145.8,6159.45,6188.35,6118.05,145240,-0.0022,22.17,22.8,23.01,21.81,-0.0276,7.956,7.956,7.956,7.956,0.0025,44.465,44.535,44.79,44.415,-0.0026,82.82,81.37,82.99,81.15,336.83,0.0166,4243.32,3572.2,671.12,1021.72,1824.67,-802.95,25.55
4,10,2010,6159.45,6144.7,6222.1,6144.7,184600,0.0026,22.8,21.43,22.88,21.43,0.0639,7.936,7.936,7.936,7.936,0.003,44.58,44.325,44.645,44.205,0.0046,81.47,81.68,82.38,80.77,313.31,-0.0013,4193.91,2929.8,1264.11,1139.91,1937.74,-797.83,25.61
1,10,2010,6143.4,6030.3,6153.1,6030.3,179170,0.0188,21.43,22.25,22.25,20.21,-0.0369,7.912,7.912,7.912,7.912,0.0076,44.375,44.555,44.845,44.365,-0.0044,81.58,79.84,81.75,79.7,359.94,0.0201,4563.5,2738.3,1825.2,1594.87,2265.95,-671.08,25.54
30,9,2010,6029.95,5991.35,6048.45,5963.6,217770,0.0065,22.25,22.16,22.95,19.05,0.0041,7.882,7.882,7.882,7.882,0.004,44.57,44.67,44.67,44.55,-0.0032,79.97,77.91,80.18,77.55,418.63,0.0271,6428.29,3931.4,2496.89,1471.09,2992.72,-1521.63,25.46
29,9,2010,5991.3,6029.15,6071.55,5979.65,183150,-0.0063,22.16,21.21,22.57,18.8,0.0448,7.852,7.852,7.852,7.852,0.0004,44.715,44.965,45.105,44.715,-0.0061,77.86,76.2,78.13,75.6,388.99,0.0221,3674.95,2918.58,756.37,1057.82,1893.03,-835.21,25.29
28,9,2010,6029.5,6036.05,6049.8,5991.3,170650,-0.001,21.21,22.36,22.42,20.85,-0.0514,7.849,7.849,7.849,7.849,-0.0019,44.99,44.97,45.295,44.83,-0.0004,76.18,76.23,77.12,75.53,329.35,-0.0044,3339.38,2766.25,573.13,1087.89,1993.21,-905.32,25.45
24,9,2010,6018.3,5959.45,6029.1,5951.2,176460,0.0099,21.71,23.9,23.9,21.58,-0.0916,7.867,7.867,7.867,7.867,-0.0073,45.11,45.41,45.61,45.11,-0.008,76.49,74.95,76.68,74.66,288.5,0.0174,4254.77,3104.97,1149.8,1141.44,2021.27,-879.83,25.41
23,9,2010,5959.55,5991.05,6006.8,5932.4,135580,-0.0052,23.9,24.29,24.46,20.71,-0.0161,7.925,7.925,7.925,7.925,-0.0035,45.475,45.595,45.745,45.475,-0.0024,75.18,74.84,75.61,73.58,295.9,0.0063,3034.99,2500.54,534.45,872.74,1518.43,-645.69,25.16
22,9,2010,5991,6008.4,6037.4,5946.45,170150,-0.003,24.29,22.63,24.35,20.61,0.0734,7.953,7.953,7.953,7.953,-0.0019,45.585,45.625,45.625,45.415,-0.0018,74.71,74.79,76,73.84,343.85,0.0162,4129.1,3214.33,914.77,1055.83,2029.64,-973.81,25.29
21,9,2010,6009.05,5980.5,6032.8,5961.85,200950,0.0048,22.63,21.95,24.3,20.94,0.031,7.968,7.968,7.968,7.968,-0.0016,45.665,45.665,45.835,45.465,-0.0009,73.52,74.57,74.6,72.81,34.58,-0.0179,5593.7,3281.93,2311.77,1048.36,2308.34,-1259.98,25.37
20,9,2010,5980.45,5885.05,5989.5,5885.05,193480,0.0162,21.95,19.49,21.97,17.85,0.1262,7.981,7.981,7.981,7.981,-0.0005,45.705,45.795,45.885,45.585,-0.0033,74.86,73.59,75.45,73.32,132.43,0.0163,4532.44,2739.8,1792.64,1157.17,1615.08,-457.91,25.25
17,9,2010,5884.95,5828.7,5898.4,5828.7,211380,0.0097,19.49,18.85,19.49,16.51,0.034,7.985,7.985,7.985,7.985,0.0015,45.855,46.085,46.128,45.785,-0.0063,73.66,74.47,75.25,72.75,195.83,-0.0122,5272.59,3753.83,1518.76,1072.9,1820.14,-747.24,24.84
16,9,2010,5828.7,5861.1,5901.65,5815.8,192470,-0.0055,18.85,19.43,20.09,17.97,-0.0299,7.973,7.973,7.973,7.973,0.0031,46.145,46.145,46.415,46.075,-0.0012,74.57,75.76,75.99,74.11,289.28,-0.0191,3487.32,2367.29,1120.03,1028.74,2133.99,-1105.25,24.61
15,9,2010,5860.95,5795.25,5869.45,5792.2,187210,0.0113,19.43,18.6,20.08,17.54,0.0446,7.948,7.948,7.948,7.948,0.0005,46.2,46.16,46.46,46.08,-0.0015,76.02,76.64,76.65,74.66,356.33,-0.0102,4892.72,2677.73,2214.99,1209.6,2119.56,-909.96,24.74
14,9,2010,5795.55,5760.3,5838.45,5760.3,188430,0.0062,18.6,18.14,20.63,16.88,0.0254,7.944,7.944,7.944,7.944,-0.0041,46.27,46.27,46.465,46.07,-0.0009,76.8,77.17,77.99,76.21,416.11,-0.0051,4102.02,2450.6,1651.42,1233.86,2358.16,-1124.3,24.47
13,9,2010,5760,5639.2,5770.6,5639.2,152800,0.0213,18.14,15.92,18.23,14.88,0.1394,7.977,7.977,7.977,7.977,0.0081,46.31,46.22,46.415,46.1,0.0005,77.19,76.36,78.04,76.36,349.16,0.0097,4589.56,2069.68,2519.88,1193.63,2154.44,-960.81,24.32
9,9,2010,5640.05,5608.3,5647.45,5608.1,138060,0.0057,15.92,15.97,16.2,14.94,-0.0031,7.913,7.913,7.913,7.913,-0.0029,46.36,46.46,46.648,46.21,-0.0028,74.25,74.92,75.96,73.88,372.88,-0.0056,3266.19,2278.2,987.99,1581.77,1783.3,-201.53,23.73
8,9,2010,5607.85,5604.25,5625.3,5567.75,135330,0.0007,15.97,15.83,16.32,15.16,0.0088,7.936,7.936,7.936,7.936,-0.0016,46.492,46.797,46.843,46.358,-0.0073,74.67,73.91,75.39,73.37,359.76,0.0078,2368.68,2086.72,281.96,1210.86,1309.07,-98.21,23.59
7,9,2010,5604,5575.9,5625.5,5571.65,177480,0.0049,15.83,15.22,16,14.35,0.0401,7.949,7.949,7.949,7.949,-0.0051,46.835,46.505,46.91,46.235,0.0063,74.09,74.3,74.63,72.63,406.64,-0.0068,2466.94,2487.82,-20.88,1780.21,1339.07,441.14,23.58
6,9,2010,5576.95,5479.55,5589.4,5479.55,158940,0.0178,15.22,15.86,16.11,15.09,-0.0404,7.99,7.99,7.99,7.99,0.0025,46.54,46.395,46.655,46.155,0.0012,74.345,74.615,75.035,72.915,392.97,-0.0062,2750.18,1803.65,946.53,1816.24,1424.11,392.13,23.46
3,9,2010,5479.4,5486.3,5510.4,5473.65,146810,-0.0012,15.86,16.15,16.44,15.23,-0.018,7.97,7.97,7.97,7.97,-0.0014,46.485,46.605,46.75,46.395,-0.0051,74.6,74.93,75.44,73.2,379.3,-0.0056,2016.26,1733.24,283.02,759.6,883.1,-123.5,23.05
2,9,2010,5486.15,5471.9,5513.95,5471.85,159670,0.0026,16.15,16.7,16.7,15.13,-0.0329,7.981,7.981,7.981,7.981,0.0025,46.725,46.595,46.86,46.415,0.0011,75.02,73.91,75.14,73.11,340.17,0.015,2036.77,1954.46,82.31,1056.74,1175.02,-118.28,23.08
1,9,2010,5471.85,5403.05,5478.6,5403.05,144230,0.0129,16.7,18.47,18.47,16.66,-0.0958,7.961,7.961,7.961,7.961,0.0032,46.675,47.045,47.045,46.575,-0.0083,73.91,71.7,74.48,71.67,396.61,0.0277,2683.31,2323.5,359.81,1210.05,1041.49,168.56,23.02
31,8,2010,5402.4,5413.55,5413.9,5348.9,157130,-0.0024,18.47,18.36,19.42,17.59,0.006,7.936,7.936,7.936,7.936,-0.0071,47.065,46.875,47.15,46.505,0.0032,71.92,74.07,74.73,71.53,469.41,-0.0372,3120.17,2832.29,287.88,1199.03,1794.36,-595.33,22.73
30,8,2010,5415.45,5408.9,5469,5390.35,113840,0.0012,18.36,19.63,19.63,16.6,-0.0647,7.993,7.993,7.993,7.993,0.0021,46.915,46.725,46.935,46.385,0.0022,74.7,75.5,75.58,74.01,260.67,-0.0063,1418.88,1234.47,184.41,916.93,848.22,68.71,22.78
27,8,2010,5408.7,5489.6,5495.2,5391.95,142330,-0.0126,19.63,17.09,19.63,15.28,0.1486,7.976,7.976,7.976,7.976,-0.0068,46.81,46.755,47.01,46.565,-0.0007,75.17,73.18,75.59,72.04,477.9,0.0247,1811.62,1919.78,-108.16,1206.01,966.41,239.6,22.76
